4.75018e-05 6.16341e-06 8.42427e-07 1.76988e-06 5.38059e-06 9.22322e-06 5.46855e-06 2.54357e-06 1.05273e-05 1.50684e-05 3.63996e-06 1.29567e-06 7.65572e-06 2.25687e-05 2.11686e-05 3.93351e-06 7.70405e-06 2.23747e-05 1.0301e-05 2.34604e-06 7.98729e-07 2.7375e-06 6.5972e-06 7.20942e-06 2.15352e-05 1.99488e-05 1.61403e-05 1.50902e-06 7.90976e-06 4.34198e-06 1.09703e-05 7.55127e-05
4.48289e-05 2.61204e-05 1.67566e-05 1.12837e-05 1.81732e-06 5.46636e-06 2.56559e-06 9.24826e-07 5.9047e-06 8.36787e-06 1.22456e-06 4.43707e-07 1.57816e-06 7.60453e-06 1.36931e-05 4.98135e-06 9.6083e-06 3.25292e-05 2.30738e-05 1.79076e-05 5.41952e-06 9.65717e-06 1.91528e-05 2.28607e-06 4.24152e-06 1.13519e-05 1.38437e-05 8.58409e-08 9.76116e-06 2.73858e-06 4.65317e-06 4.02525e-05
1.46587e-05 2.65761e-05 3.39291e-05 1.99497e-05 1.99539e-06 2.4076e-06 1.51643e-06 4.17738e-06 2.05084e-05 1.1932e-05 8.86238e-06 3.69744e-06 7.19923e-06 1.72106e-05 1.82656e-05 1.50929e-05 1.70615e-06 2.27853e-05 6.29665e-05 0.000102857 3.9001e-05 3.40778e-06 1.83463e-05 2.4908e-06 9.36615e-07 1.20102e-05 2.85178e-06 5.84601e-06 5.00684e-06 5.66456e-06 1.48571e-05 1.4098e-05
1.67109e-06 1.37983e-05 2.16606e-05 1.06389e-05 3.2863e-06 8.9943e-07 2.49316e-07 1.05213e-05 6.3983e-05 7.30577e-05 5.11934e-05 1.69107e-05 9.87237e-06 1.40492e-05 1.31692e-05 2.09523e-05 2.87534e-05 3.17934e-05 0.000243263 0.000385996 6.26543e-05 3.82338e-06 1.33867e-05 5.47612e-07 2.40975e-05 4.03668e-05 3.96672e-06 7.58016e-06 3.86719e-06 2.17527e-05 2.51138e-05 1.39019e-05
8.25749e-06 5.87089e-05 3.42504e-05 5.0637e-06 1.72051e-06 2.3936e-06 1.17543e-06 7.10164e-06 4.2786e-05 8.60771e-05 0.000105338 4.28063e-05 2.06281e-06 1.17674e-07 3.02125e-06 9.20149e-06 1.23501e-05 1.55075e-05 0.000199165 0.000296606 4.11076e-05 1.70956e-05 1.55429e-05 2.2161e-06 1.489e-05 2.06386e-05 2.02772e-06 3.23039e-06 9.85558e-07 7.76049e-07 5.13449e-06 4.83608e-06
3.85135e-05 7.98836e-05 3.96071e-05 1.84337e-05 2.05493e-05 9.36e-06 6.76423e-07 4.20083e-06 2.14334e-05 6.63109e-05 6.21878e-05 5.32212e-06 8.69495e-06 1.05456e-05 1.10327e-05 1.28642e-05 1.41203e-06 1.97507e-06 1.81867e-05 1.29002e-05 3.97623e-06 1.9911e-05 5.42743e-06 5.67997e-06 5.38934e-06 4.1787e-06 2.57548e-06 7.12417e-06 6.83362e-06 5.95338e-06 3.28929e-06 5.68324e-06
4.20075e-05 2.59705e-05 4.79443e-06 6.84662e-06 1.76963e-05 1.03932e-05 3.54239e-06 2.24959e-06 1.06724e-05 2.69167e-05 2.67649e-05 1.38852e-05 3.40606e-06 4.85577e-06 3.53075e-06 8.73566e-06 7.29012e-06 3.80553e-06 9.30426e-06 1.12619e-05 2.55712e-06 9.61363e-06 3.04767e-06 1.11927e-05 2.34881e-05 3.26031e-06 1.3883e-05 1.54264e-05 8.83264e-06 5.02868e-06 1.42471e-06 2.4582e-05
1.7326e-05 2.87596e-06 9.4731e-08 3.23673e-06 1.62632e-05 1.55789e-05 9.14965e-06 7.89118e-06 1.07999e-05 4.88104e-06 7.63343e-06 1.04067e-05 1.89396e-05 2.44218e-05 1.2008e-05 9.84828e-07 1.27329e-05 1.18934e-05 1.01876e-05 4.67076e-06 1.21564e-05 2.16872e-05 5.81083e-06 4.14951e-06 1.81351e-05 3.91348e-06 1.22284e-05 2.25591e-05 2.7699e-06 2.13398e-06 4.76821e-07 2.0812e-05
5.17264e-07 1.24484e-06 3.55503e-06 2.29232e-06 7.25418e-07 7.49403e-07 9.66354e-06 1.18594e-05 5.15819e-06 1.35602e-06 2.23974e-05 1.541e-05 1.06314e-06 4.93523e-06 6.146e-06 2.30175e-06 6.25317e-06 7.49471e-06 1.78322e-06 4.399e-06 2.42793e-05 3.72009e-05 1.87872e-06 2.18523e-06 2.69635e-06 3.31052e-06 2.43363e-06 3.69566e-05 5.13638e-05 1.22358e-05 3.13064e-06 3.70491e-06
2.48457e-06 5.44972e-06 2.70546e-06 1.26382e-06 1.62487e-05 5.47422e-06 8.86711e-07 1.74616e-06 1.22622e-05 1.55813e-05 3.32986e-05 1.92848e-05 1.84681e-05 6.91702e-06 1.09414e-06 1.6487e-07 3.51765e-06 6.59611e-06 6.01947e-07 9.9716e-07 1.06641e-05 8.72183e-06 3.50187e-06 1.67094e-05 4.58827e-06 9.98705e-06 1.46664e-05 3.34579e-05 4.52001e-05 2.22677e-05 1.54917e-05 9.27985e-06
5.59563e-06 6.74969e-06 2.68879e-06 4.15685e-06 7.86301e-06 8.49341e-06 2.02662e-06 6.01485e-06 2.13193e-05 1.46901e-05 1.53583e-05 3.48527e-06 3.29803e-05 2.43828e-05 1.50424e-07 1.81482e-06 1.33589e-05 8.28279e-06 9.19923e-07 5.0992e-06 4.54884e-06 6.08012e-06 3.51844e-05 4.77725e-05 1.24958e-05 9.00909e-06 4.7092e-05 5.36294e-05 3.23746e-05 1.87308e-05 2.7128e-05 1.20996e-05
9.10081e-06 2.28315e-05 2.36932e-05 4.92278e-06 1.30321e-06 1.8138e-07 8.99764e-06 1.55005e-05 4.3617e-06 2.17899e-06 1.8191e-05 2.83777e-05 1.13094e-05 6.79286e-06 5.01338e-06 2.76494e-06 1.10113e-05 5.59858e-07 2.3264e-05 1.40993e-05 4.39358e-06 2.10516e-05 2.98733e-05 3.22086e-05 3.57523e-05 8.51792e-06 2.46159e-05 2.7931e-05 1.95346e-05 1.38127e-05 1.19571e-05 2.02725e-06
9.93223e-06 3.35988e-05 5.22701e-05 2.52957e-05 6.84595e-06 1.26126e-05 6.97277e-05 5.08389e-05 3.58041e-06 6.28651e-06 1.46783e-05 2.38411e-05 3.2696e-05 2.03002e-05 8.80067e-06 1.14602e-05 7.08665e-06 7.42655e-06 5.05195e-05 3.19132e-05 8.04168e-06 1.50964e-05 2.50712e-06 2.8688e-06 1.64365e-06 1.95804e-06 2.23948e-06 3.1584e-06 1.30239e-06 5.18815e-07 6.15537e-07 7.42919e-07
1.84595e-06 1.1877e-06 1.21588e-05 1.43612e-05 6.88083e-06 1.07123e-05 2.68094e-05 2.05853e-05 1.5348e-06 1.20293e-06 3.8059e-07 1.72356e-07 9.63059e-06 1.15266e-05 3.81835e-06 1.38347e-06 3.17566e-06 3.67738e-06 1.89845e-05 1.37417e-05 8.89832e-06 1.21389e-05 1.24023e-06 1.45132e-05 2.56879e-05 1.13246e-05 4.30028e-06 1.2345e-05 1.32057e-05 2.54499e-06 3.68789e-07 1.49364e-06
